"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1680,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1816,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1801,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1698,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1742,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1769,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1774,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1791,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1780,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1805,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1772,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1760,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1740,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1714,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1698,,
"ESP","Spain","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1704.8,,
"ESP","Spain","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1716.3,,
"ESP","Spain","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1722.8,,
"ESP","Spain","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1714.2,,
"ESP","Spain","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1700.3,,
"ESP","Spain","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1685.8,,
"ESP","Spain","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1675,,
"ESP","Spain","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1662.1,,
"ESP","Spain","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1668.3,,
"ESP","Spain","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1675.9,,
"ESP","Spain","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1666.9,,
"ESP","Spain","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1670.1,,
"ESP","Spain","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1653.6,,
"ESP","Spain","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1641.5,,
"ESP","Spain","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1642.6,,
"ESP","Spain","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1650.5,,
"ESP","Spain","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1652.6,,
"ESP","Spain","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1643.8,,
"ESP","Spain","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1658.8,,
"ESP","Spain","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1752.8,,
"ESP","Spain","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1762.5,,
"ESP","Spain","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1764.6,,
"ESP","Spain","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1755.9,,
"ESP","Spain","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1741.5,,
"ESP","Spain","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1725.6,,
"ESP","Spain","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1715.7,,
"ESP","Spain","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1703.5,,
"ESP","Spain","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1712.6,,
"ESP","Spain","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1719.7,,
"ESP","Spain","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1710.4,,
"ESP","Spain","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1715.5,,
"ESP","Spain","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1701.2,,
"ESP","Spain","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1693.5,,
"ESP","Spain","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1694.6,,
"ESP","Spain","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1699.6,,
"ESP","Spain","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1701.5,,
"ESP","Spain","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1690.2,,
"ESP","Spain","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1701,,
"SWE","Sweden","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1500,,
"SWE","Sweden","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1478,,
"SWE","Sweden","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1457,,
"SWE","Sweden","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1445,,
"SWE","Sweden","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1467,,
"SWE","Sweden","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1466,,
"SWE","Sweden","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1461,,
"SWE","Sweden","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1472,,
"SWE","Sweden","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1477,,
"SWE","Sweden","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1470,,
"SWE","Sweden","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1494,,
"SWE","Sweden","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1491,,
"SWE","Sweden","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1478,,
"SWE","Sweden","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1470,,
"SWE","Sweden","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1470,,
"SWE","Sweden","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1471,,
"SWE","Sweden","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1482,,
"SWE","Sweden","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1470,,
"SWE","Sweden","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1474,,
"CHE","Switzerland","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1712.7,,
"CHE","Switzerland","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1672.8,,
"CHE","Switzerland","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1651.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1664.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1695,,
"CHE","Switzerland","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1690,,
"CHE","Switzerland","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1679.2,,
"CHE","Switzerland","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1668.9,,
"CHE","Switzerland","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1659.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1650.8,,
"CHE","Switzerland","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1624.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1619.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1603.2,,
"CHE","Switzerland","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1582.9,,
"CHE","Switzerland","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1575.3,,
"CHE","Switzerland","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1589.5,,
"CHE","Switzerland","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1589.7,,
"CHE","Switzerland","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1570,,
"CHE","Switzerland","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1458.8,,
"TUR","Turkey","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1937,,
"TUR","Turkey","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1942,,
"TUR","Turkey","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1943,,
"TUR","Turkey","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1943,,
"TUR","Turkey","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1918,,
"TUR","Turkey","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1936,,
"TUR","Turkey","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1944,,
"TUR","Turkey","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1911,,
"TUR","Turkey","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1900,,
"TUR","Turkey","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1881,,
"TUR","Turkey","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1877,,
"TUR","Turkey","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1864.22,,
"TUR","Turkey","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1855.06,,
"TUR","Turkey","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1832,,
"TUR","Turkey","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1832,,
"TUR","Turkey","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1832,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1521,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1520,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1508,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1499,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1485,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1502,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1498,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1503,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1484,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1480,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1469,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1484,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1501,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1509,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1515,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1502,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1515,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1515,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1513,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1569,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1569,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1553,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1542,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1528,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1545,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1539,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1541,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1521,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1516,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1506,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1518,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1531,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1541,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1547,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1531,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1545,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1543,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1538,,
"USA","United States","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1832,,
"USA","United States","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1811,,
"USA","United States","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1806,,
"USA","United States","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1795,,
"USA","United States","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1799,,
"USA","United States","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1795,,
"USA","United States","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1797,,
"USA","United States","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1797,,
"USA","United States","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1793,,
"USA","United States","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1769,,
"USA","United States","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1781,,
"USA","United States","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1789,,
"USA","United States","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1790,,
"USA","United States","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1789,,
"USA","United States","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1790,,
"USA","United States","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1790,,
"USA","United States","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1786,,
"USA","United States","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1785,,
"USA","United States","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1792,,
"USA","United States","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1832,,
"USA","United States","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1811,,
"USA","United States","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1806,,
"USA","United States","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1796,,
"USA","United States","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1798,,
"USA","United States","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1794,,
"USA","United States","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1796,,
"USA","United States","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1795,,
"USA","United States","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1787,,
"USA","United States","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1762,,
"USA","United States","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1773,,
"USA","United States","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1780,,
"USA","United States","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1783,,
"USA","United States","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1781,,
"USA","United States","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1784,,
"USA","United States","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1785,,
"USA","United States","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1781,,
"USA","United States","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1780,,
"USA","United States","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1786,,
"OECD","OECD countries","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1804,,
"OECD","OECD countries","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1790,,
"OECD","OECD countries","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1786,,
"OECD","OECD countries","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1777,,
"OECD","OECD countries","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1776,,
"OECD","OECD countries","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1772,,
"OECD","OECD countries","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1770,,
"OECD","OECD countries","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1768,,
"OECD","OECD countries","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1766,,
"OECD","OECD countries","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1731,,
"OECD","OECD countries","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1751,,
"OECD","OECD countries","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1750,,
"OECD","OECD countries","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1748,,
"OECD","OECD countries","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1744,,
"OECD","OECD countries","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1742,,
"OECD","OECD countries","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1743,,
"OECD","OECD countries","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1743,,
"OECD","OECD countries","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1737,,
"OECD","OECD countries","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1734,,
"ISR","Israel","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2032.9,,
"ISR","Israel","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1996.14,,
"ISR","Israel","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2014.29,,
"ISR","Israel","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1997.45,,
"ISR","Israel","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1974.97,,
"ISR","Israel","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1966.42,,
"ISR","Israel","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1955.03,,
"ISR","Israel","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1966.46,,
"ISR","Israel","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1963.32,,
"ISR","Israel","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1962.48,,
"ISR","Israel","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1956.53,,
"ISR","Israel","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1947.24,,
"ISR","Israel","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1918.77,,
"ISR","Israel","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1908.2,,
"ISR","Israel","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1894.53,,
"ISR","Israel","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1895.41,,
"ISR","Israel","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1922.08,,
"ISR","Israel","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1917.98,,
"ISR","Israel","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1910.13,,
"CHL","Chile","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2318,,
"CHL","Chile","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2307,,
"CHL","Chile","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2309,,
"CHL","Chile","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2304,,
"CHL","Chile","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2317,,
"CHL","Chile","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2227,,
"CHL","Chile","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2217,,
"CHL","Chile","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2168,,
"CHL","Chile","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2143,,
"CHL","Chile","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2140,,
"CHL","Chile","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2123,,
"CHL","Chile","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2119,,
"CHL","Chile","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2096,,
"CHL","Chile","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2085,,
"CHL","Chile","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2065,,
"CHL","Chile","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2059,,
"CHL","Chile","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2049,,
"CHL","Chile","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2016,,
"CHL","Chile","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1999,,
"CHL","Chile","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2263,,
"CHL","Chile","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2242,,
"CHL","Chile","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2250,,
"CHL","Chile","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2235,,
"CHL","Chile","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2232,,
"CHL","Chile","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2157,,
"CHL","Chile","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2165,,
"CHL","Chile","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2128,,
"CHL","Chile","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2095,,
"CHL","Chile","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2074,,
"CHL","Chile","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2070,,
"CHL","Chile","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2047,,
"CHL","Chile","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2024,,
"CHL","Chile","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2015,,
"CHL","Chile","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1990,,
"CHL","Chile","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1988,,
"CHL","Chile","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1974,,
"CHL","Chile","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1954,,
"CHL","Chile","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1941,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1606.4,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1583.6,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1622.7,,
